key,durations
<enter>ll,"[3917.2949,4254.8491,843.1191,481.3396,112353.8806,1703.5095,6259.7505,9619.1741,40049.6516,1001.519,806.8716,23831.2175,4498.8857,1691.137,252080.323]"
<enter>lo,"[217831.0098,47467.6157,8460.6091]"
<enter>ls,"[544.3049,988.0425,12018.6475,21454.1426,65472.5522,741.6975,735.8982,708.5654,437672.6667,1670.7239,2177.8093,4369.3567,11277.1716,472.8276,6673.1211,4850.1038,3831.0486,384.5071,1373.6528,2268.5242,1475.0464,58599.9209]"
<enter>lt,[48705.927]
<enter>ma,"[331314.8127,3722.7385]"
<enter>md,[210032.5217]
<enter>me,[84307.9229]
<enter>mi,[11923.6624]
<enter>mk,[1993.894]
<enter>mo,"[5121.739,4873.3311,9019.6125]"
<enter>mx,[279783.7749]
<enter>n<enter>,"[4624.783,14021.7056]"
<enter>np,"[1216.4626,78011.4536,9962.6626,2939.5559]"
<enter>ny,[1453247.0889]
<enter>ok,"[64890.9368,174953.9163]"
<enter>ol,[106977.2827]
<enter>op,[22077.1523]
<enter>ot,[4745.9453]
<enter>pa,"[311910.658,7817.0686]"
<enter>pe,[30569.3347]
<enter>pl,"[1852.1611,25532.9998,5668.4724,5425.9988]"
<enter>pr,[51502.0715]
<enter>ps,[85751.8708]
<enter>pü,[550395.3291]
<enter>qu,[3473.8677]
<enter>re,"[33499.5977,607651.2932]"
<enter>ru,"[10323.8347,20370.6108]"
<enter>s<backspace>,[1663.1042]
<enter>s<enter>,[6859.7593]
<enter>sa,[17361.2832]
<enter>sc,"[2859.4158,37199.9453,536.1917]"
<enter>se,"[390502.6003,7845.604]"
<enter>sh,"[6571.5647,80974.4104]"
<enter>si,"[121938.6814,34445.1123,41534.3569,2009.2827]"
<enter>so,"[48614.8047,271699.3433]"
<enter>st,"[11546.3928,1595.0125]"
<enter>su,"[4720.4995,1602.0764,5459.1147,8987.6921,1857.5554]"
<enter>sv,"[117064.6855,876.8411,118928.8335,973.8479,2198.2498]"
<enter>sw,[46116.5688]
<enter>te,[104719.2932]
<enter>tr,"[55601.0586,352725.6956]"
<enter>uj,"[666.2637,439780.75]"
<enter>um,"[14791.822,644.9277]"
<enter>un,[2807.2339]
<enter>up,[79014.4709]
<enter>ur,"[279938.8909,34101.2891,5312.2537,72252.2817]"
<enter>vi,"[154659.6562,177089.4883,184083.9343]"
<enter>w<backspace>,"[224553.4458,5819.1577]"
<enter>w<esc>,[65191.7952]
<enter>w<space>,"[635358.7524,29669.1182,25425.1072]"
<enter>wa,"[6131.4792,55244.0449,5411.4238,50572.6724]"
<enter>wh,[7002.4866]
<enter>wi,"[58630.5054,151653.7061,231439.5776,254175.3989]"
<enter>wo,[80447.6599]
<enter>zu,[6031.7625]
<enter>№<f1>,[11532.3665]
<esc>++,[5444.0588]
<esc>-<esc>,[3970.23]
<esc>2<enter>,[26869.7581]
<esc><alt_l><alt_l>,"[3052.1331,1755.8687,1654.3792,1726.2991,2067.6797]"
<esc><alt_l><f4>,"[1654.7122,1994.0889]"
<esc><backspace><shift>,[1000.9807]
<esc><backspace>w,[1651.6284]
<esc><cmd>i,[4450.2612]
<esc><ctrl_l>,[94410.0886]
<esc><ctrl_l>,[121266.4661]
<esc><ctrl_l><ctrl_l>,"[13300.4014,26058.3713,11303.2534,1050.6882,73336.4751,15527.8508,8050.9617]"
<esc><ctrl_l><shift>,"[1121.1079,6767.2959,7355.9797,6744.0151]"
<esc><ctrl_r><ctrl_r>,[16921.9875]
<esc><esc><alt_l>,"[1756.0107,1726.4031,3052.1453,1654.3608]"
<esc><esc><ctrl_l>,"[1050.6162,15551.4185,121918.2297,11303.4121,72194.4902,26058.4255,8050.8057,13301.4529]"
<esc><esc><ctrl_r>,[16921.8989]
<esc><esc><media_next>,[32071.0383]
<esc><esc><shift>,[137.7524]
<esc><media_next><media_next>,[32581.5623]
<esc><right><right>,[13528.5781]
<esc><shift>:,[2072.0898]
<esc><shift><ctrl_l>,"[3662.1638,3117.4077]"
<esc><shift><shift>,[139.0696]
<esc><space><shift>,[2572.6113]
<esc><space>f,[4087.3281]
<esc><space>g,[3584.6235]
<esc><space>m,[1270.9358]
<esc><space>n,[3625.4509]
<esc>a<space>,[9815.8228]
<esc>al,[1164873.542]
<esc>ke,[3316.3345]
<esc>nu,[11751.5469]
<f12><ctrl_l>,"[353653.1855,28355.4175]"
<f12><ctrl_l>,"[13670.4075,11484.9009,11013.3494]"
<f12><ctrl_l>,"[4259.9426,4305.489,8035.0212]"
<f12><esc><cmd>,[15685.0991]
<f12><home><home>,[17184.5786]
<f12><shift>$,[21742.1248]
<f12><shift>i,[250599.2202]
<f12><space>d,[629013.3948]
<f1><alt_l><alt_l>,[15980.9458]
<f1><f1><alt_l>,[21361.9622]
<f1><shift><shift>,[69088.283]
<f2><f12><space>,[631743.4055]
<f2><left><left>,"[777.2412,742.2659]"
<f4><ctrl_l><shift>,[4237.4482]
<f4>ka,[13336.5989]
<home>85,[18069.3057]
<home><backspace>r,[18106.0925]
<home><backspace>s,[98264.7073]
<home><ctrl_l>,[15117.2493]
<home><ctrl_l><home>,[7976.0327]
<home><delete><ctrl_l>,[441535.9202]
<home><delete><delete>,[826.6855]
<home><delete>i,[2863.8835]
<home><end><backspace>,[24190.9512]
<home><end><end>,[6993.0718]
<home><end><f12>,"[2907.2976,31148.0337]"
<home><end><home>,[3737.6372]
<home><end><left>,[767.259]
<home><end><space>,[2105.0891]
<home><enter><enter>,[21844.3645]
<home><home><ctrl_l>,[8412.0425]
<home><home><end>,"[475.2017,36536.9927]"
<home><home><home>,"[74.9507,65.9048,62.7271,59.5024,60.6021,63.0488,63.6008,72.6445,15810.8403,58.2095,11177.6594,17489.9856,536.1282,67.5281,13762.6807,63.6609,67.7432,72.7642]"
<home><home><shift>,"[66824.9438,398384.3486]"
<home><home>o,[420039.1543]
<home><right><right>,"[570.1953,1131.4421,5434.1299]"
<home><shift>k,[66067.689]
<home><shift>m,"[481.833,614.7896,1657.7251]"
<home><shift>r,[396133.5222]
<home>be,[404.2546]
<home>fi,[802.5129]
<home>im,[420.7725]
<home>od,[2629.2041]
<home>on,[414673.78]
<home>ur,[9883.2212]
<j<100>,"[137.8049,117.4763,187.5042,397.2666,117.3086,108.8494,100.1133,126.5588]"
<k<101>,"[91.4834,451.4917,129.5674,166.1113,118.4688]"
<l<102>,[28.8743]
<left>#<end>,[1101.9116]
"<left>,,",[4929.2683]
"<left>,<end>",[838.4487]
"<left>,<space>","[4530.478,651.0127,621.4915]"
"<left>,o",[51267.6504]
<left><101><101>,[3013.2686]
<left><103><backspace>,[1183.957]
<left><96><105>,[2312.3679]
<left><98><96>,"[368.4417,523.0381,409.9946]"
<left><alt_l>e,[1233.7297]
<left><backspace>-,[840.8096]
<left><backspace>.,[489.4897]
<left><backspace><103>,[902.4172]
<left><backspace><backspace>,"[1144.4592,9828.1179,638.3999,543.6804]"
<left><backspace><caps_lock>,[864.3057]
<left><backspace><end>,"[1072.51,1356.5566,1258.1292]"
<left><backspace><enter>,"[749.3611,599.7544]"
<left><backspace><shift>,"[887.9287,1226.7622,960.978]"
<left><backspace><space>,"[827.2063,1443.6824]"
<left><backspace>c,[766.1716]
<left><backspace>g,[574.4094]
<left><backspace>m,[518.6104]
<left><backspace>r,[455.5657]
<left><backspace>ü,[969.6028]
<left><cmd><ctrl_l>,[229514.3933]
<left><ctrl_l>,[455.6616]
<left><ctrl_l><ctrl_l>,[545174.0747]
<left><ctrl_l><left>,[2026.0605]
<left><delete><shift>,[9673.9622]
<left><end><space>,[1353.9841]
<left><end>c,[909199.0671]
<left><k,[1051.2341]
<left><left>#,[918.5542]
"<left><left>,","[641.5225,526.9834,1249.6589]"
<left><left><101>,[1885.6833]
<left><left><103>,[882.5657]
<left><left><96>,[2231.6079]
<left><left><backspace>,"[566.0981,789.3013,1330.5439,759.5142,718.7505,671.0588,825.7529,866.155,834.9253,737.2986,644.177,688.4587,702.0632,628.0618,645.6682,722.5474,561.6272,572.0408]"
<left><left><cmd>,[229815.1602]
<left><left><ctrl_l>,[544872.3821]
<left><left><delete>,[911.0959]
<left><left><end>,"[632.6846,699.918]"
<left><left><left>,"[67.7886,61.6335,61.988,392.9668,69.0457,55.9253,55.4182,62.5757,288.478,76.7373,64.6941,64.9612,346.9763,62.6633,65.1577,67.7744,50.9255,55.1704,68.1604,398.0735,53.2676,67.0493,68.312,539.0276,74.1714,69.1621,352.5962,59.4648,63.8735,64.084,78.0654,62.3438,63.1201,523.0605,335.9099,78.3865,67.115,52.478,78.5476,66.6887,60.6062,66.6614,585.2729,62.8162,72.4832,68.3879,62.063,340.0186,75.9758,65.0845,70.4819,60.9104,62.9822,68.8962,362.2983,61.6711,535.533,67.9883,60.8887,65.2461,68.6299,64.5818,66.7476,70.7295,70.5454,69.1443,65.8562,68.3538,70.9795,385.731,64.6763,532.981,67.0063,659.939,362.2744,62.999,71.5933,62.7185,364.1294,64.75,61.4919,60.4062,65.2007,59.4072,627.948,74.5513,432.6719,66.3733,58.8369,60.4878,64.292,543.769,547.0432,56.1934,52.8352,479.3181,61.1533,67.719,59.1648,62.3779,324.6423,60.6355,54.0137,68.2622,74.3958,532.2495,889.3462,66.3579,62.4548,64.6375,65.6794,60.4656,430.6426,59.8145,63.2393,333.9946,540.0505,73.4368,64.9033,341.5964,63.4021,61.9597,63.2185,74.4028,65.532,69.0327,73.8462,73.6255,67.7415,66.6865,369.0044,4092.6843,846.2239,62.0706,266.063,71.6316,66.696,542.5054,61.4485,455.3059,69.917,71.7412,535.208,281.1604,267.2236,62.9563,63.9446,69.4316,77.5205,316.0232,66.7981,539.8965,459.2029,388.1382,66.9644,61.1714,67.7793,58.9714,60.6013,416.4124,63.0867,63.842,76.1157,418.4346,66.8806,66.5881,61.6436,58.2756,70.4458,63.5122,58.4304,66.5217,53.0535,58.439,59.7969,61.228,463.7866,74.3984,68.2686,62.1965,357.8787,2033.9529,51.8438,59.3472,291.179,530.75,329.8359,415.9871,67.3237,358.9875,521.9473,69.9458,62.4937,69.8542,529.8369,66.0417,67.8394,410.7585,270.613,443.708,323.0112,232.1086,64.5728,63.7249,539.9058,260.6304,62.6558,545.3115,1124.6707,358.262,587.6023,338.2397,64.584,63.1116,319.9338,73.7485,66.7412,408.241,470.5928,70.6748,68.429,482.9331,77.7344,65.0818,69.6289,12626.0496,67.8018,76.0962,342.8308,64.9626,61.9429,78.6367,524.907,66.8411,60.3865,62.4624,59.7227,70.6506,75.4697,74.3274,316.2356,69.3982,66.8181,400.0164,70.0615,65.6394,63.9243,65.292,66.4717,63.3633,65.8064,66.8035,322.8101,72.1697,800.2041,64.7446,72.043,546.7263,60.9482,62.8057,69.3381,543.8689,580.1477,66.1885,60.0461,69.8884,1496.1653,429.5139,61.2815,65.4775,54.9739,62.6863,335.0383,60.6619,66.8384,56.4197,66.4658,63.0784,63.594,64.0088,292.1033,59.1433,69.0974,72.9402,78.9746,68.1775,65.646,66.771,61.6506,74.1802,59.2537,68.7861,60.8696,73.1282,66.5635,62.1304,67.6345,69.2957,54.0796,58.1538,62.7786,62.6301,382.1436,66.6318,74.5955,75.6594,65.3398,76.4507,61.2837,419.2617,336.1133,78.9614,53.5361,64.0222,64.5115,64.8479,506.9885,278.9829,64.144,76.3923,68.073,69.032,72.146,74.7839,67.144,379.1296,79.813,473.6377,61.918,60.668,68.686,468.1797,66.5078,59.3208,66.1467,68.2148,68.3223,346.8696,381.7163,59.7966,66.4214,568.2991,66.5376,62.6853,539.2788,326.0073,75.4836,60.2571,67.8552,62.3037,63.8447,73.865,352.063,848.842,66.4607,62.5508,70.5149,56.4248,77.9941,67.8491,70.1675,62.9392,59.1055,62.5044,56.5273,58.2681,67.8376,343.7029,73.3176,69.0671,337.5903,66.8274,65.0122,65.833,430.5415,63.606,60.5486,66.5166,525.2395,67.0991,55.647,59.7561,534.3948,66.0999,61.1663,60.3921,65.9731,342.6238,66.6284,64.9089,62.0815,63.8645,76.9878,64.231,78.8894,364.0925,66.5974,61.1013,58.0437,78.1719,64.5679,62.6084,60.2981,63.9031,271.5066,69.4871,78.7861,61.6472,66.2078,68.2771,952.8484,447.6697,61.2209,350.7129,362.5876,67.304,71.8196,347.8257,60.363,65.8125,59.9844,502.7695,69.5715,60.9534,348.4419,72.5737,66.6636,239.074,319.291,65.1077,64.5049,75.7698,68.2026,61.8721,61.697,62.5181,532.9314,67.9695,311.4612,521.7214,63.2659,62.2739,65.3511,78.0208,324.0198,70.0618,68.2317,62.4302,63.2275,341.624,78.2815,459.6626,537.3142,334.0403,61.5149,65.6472,69.894,528.9185,60.6863,62.6792,68.998,62.9612,77.9365,74.1282,66.8474,64.5513,209.5007,73.7278,66.6467,401.75,65.6326,268.3652,72.8179,67.8809,655.5457,68.8926,67.6206,56.636,62.7751,67.2117,62.2104,65.6628,68.3831,75.2808,64.0422,365.3169,73.0281,60.5659,58.1877,865.8347,60.6443,67.373,58.0505,70.354,52.2319,67.3562,53.2678,62.8821,452.3008,76.8948,63.9302,61.4695,63.0601,538.0486,63.6746,63.167,66.8789,62.8003,60.2686,69.657,537.3357,54.769,74.6165,340.8555,320.4355,72.6729,75.4299,66.8865,57.5798,61.9517,80.5278,65.0466,75.811,66.7292,73.1348,62.8967,79.3591,534.155,66.9485,62.3552,63.9067,52.1746,62.0276,65.9065,60.3899,327.2478,497.866,71.8933,266.4919,72.9915,56.6873,67.1479,62.7388,66.7163,62.0554,66.665,71.3735,74.6831,503.3745,60.3066,60.2449,65.3364,249.8813,360.3633,415.7688,993.9604,64.8018,64.8025,76.9736,59.1445,67.2222,289.9666,71.6782,535.6558,345.1682,51.4915,315.0647,60.5393,65.2358,64.7158,63.6682,61.9529,67.3325,67.968,70.5984,71.6936,527.6292,63.7769,57.6365,66.8279,60.5129,67.2202,379.2197,58.7729,286.7859,71.2625,63.4133,66.0298,531.7742,66.0798,67.1963,74.4521,441.1658,76.7947,63.2771,66.8464,67.8623,74.479,56.0454,74.8723,61.2036,223.5564,63.614,366.1895,62.71,57.3694,67.2439,60.5852,69.8508,77.7278,61.9453,492.5955,441.3655,61.6519,62.4741,76.9927,62.2,65.3135,70.4907,69.1704,63.8706,370.0273,63.0361,71.075,62.6892,446.8176,68.3088,76.613,396.8938,73.4697,58.6055,1089.7568,276.9268,60.502,66.6113,394.9019,344.3545,1029.8499,383.99,76.3179,534.3455,65.7646,65.0862,63.4849,71.0647,67.8953,59.928,302.5381,332.9241,389.7844,69.7417,537.5217,349.9812,501.8977,61.4734,66.075,58.8071,54.8345,65.1169,60.292,57.1257,64.53,66.4492,1750.845,351.5491,56.0876,529.2854,65.5457,62.9834,54.9392,78.9614,60.1577,63.3857,61.9048,71.9924,74.0764,64.0295,76.7712,69.2524,75.3198,65.5903,77.5669,66.8411,330.5886,283.8635,536.1755,71.8752,366.0066,63.1074,65.3181,62.4272,358.9255,65.179,63.134,359.4297,210.5793,67.0269,70.4041,60.2302,65.3347,65.7258,57.3201,545.6062,56.2319,52.1965,69.8765,73.5925,72.509,66.7568,78.2664,52.333,78.3999,537.1511,61.1792,60.0791,544.2712,65.7981,558.7175,397.3152,60.9324,56.6567,71.6294,76.4189,359.5344,405.939,62.2205,61.6772,541.188,59.0952,68.5369,70.7859,64.5059,57.8677,57.7747,66.2021,312.4829,398.1604,78.7874,64.0415,69.489,62.3218,59.3809,381.7175,70.9197,55.7612,72.2058,65.9451,58.7561,296.4255,65.2034,459.3281,55.9814,58.7451,522.6299,292.8232,540.0334,80.2502,53.4094,54.1272,67.0547,67.0403,530.575,560.9673,65.7673,67.8899,67.5994,56.6951,74.6006,56.969,228.0671,67.0029,422.1531,68.6941,60.1841,492.0115,71.4165,74.6973,83.8364,73.6228,56.4514,76.1692,65.3376,74.3682,68.9802,69.1064,67.0837,77.5718,58.6538,337.7053,383.8586,66.0757,68.7664,76.1262,62.522,67.4219,66.3806,62.5791,77.2056,65.03,62.437,338.3171,60.9338,69.8274,76.1931,56.4407,68.0781,72.3755,58.8726,393.6792,74.5496,80.5273,586.4751,50.8606,360.0835,367.46,63.3455,62.323,350.0984,262.2068,57.0657,62.2769,62.5898,66.7612,519.0244,59.9839,454.877,65.3604,66.2227,71.938,66.042,369.1941,67.6794,66.9539,59.7207,64.239,525.2002,74.6265,66.6028,66.4387,62.1545,71.0525,76.9832,65.8066,65.8477,71.3845,59.6245,71.8232,70.9155,824.1323,69.9531,66.3179,71.9863,68.3145,333.5476,69.2441,60.9368,62.4922,271.97,1477.738,547.2217,58.5801,58.115,67.6614,337.0005,62.4524,472.8652,546.7615,64.697,73.6631,68.0012,70.3286,60.4172,390.9854,69.0259,267.8572,62.6721,64.8132,70.7087,60.0017,61.9788,57.1011,66.427,66.127,66.9343,64.9309,67.574,60.606,58.4976,65.6772,415.0386,56.0618,64.9641,62.2173,326.3435,66.8904,544.5508,77.7263,59.5339,56.0769,73.1938,65.7083,477.8613,53.3376,61.0117,73.4907,347.115,1078.5085,66.8831,260.9646,58.542,62.301,78.4072,281.9839,61.2473,307.8933,76.9902,69.5562,61.999,75.8958,65.657,62.0608,69.5723,63.4294,305.6738,69.8191,376.209,50.5269,534.575,332.6553,376.3005,71.9287,73.48,70.738,72.5371,62.2849,78.3042,66.3677,269.7744,62.4763,63.2764,61.6123,62.2356,76.9236,60.415,77.5198,65.7026,386.2791,60.5432,60.0703,65.0862,62.6292,47.7695,1050.8992,63.7317,63.5952,384.9736,75.168,66.6106,67.2266,76.5137,65.5728,64.0234,64.6802,66.5608,538.9304,482.6562,67.3911,66.7468,598.3191,62.1077,67.2969,67.863,57.9922,73.9592,66.0488,66.949,321.0991,73.511,59.144,75.8455,61.1592,63.6211,51.1118,66.7366,345.4104,520.0542,65.9509,67.5469,67.8613,72.0144,73.5945,296.999,65.564,-995875.8054,-52035.004,310960.9142,595544.598,-567703.5518,329418.6322,179422.6649,-77271.3865,-238369.2749,170570.4532,231323.3558,-245197.4288,-971435.359,278293.1264,324864.3535,-355207.5094,1105577.8293,336894.8019,778731.9141,978891.7926,496656.202,84476.9274,746664.1958,-898788.6437,-865751.0381,-315503.5543,-402254.7064,-477422.8954,-106587.1908,-292672.6824,465464.3687,624447.4234,-473182.1885,-371445.5894,-307412.2855,378447.47,-929000.0776,-786766.4156,-376721.4569,1048052.6378,-1892334.3427,-594908.0064,-371917.0508,37376.7005,-58321.1673,-444254.2263,-113387.9937,-531978.551,-393727.1528,-438165.353,235286.5141,-525820.3748,-144.6548,271714.554,74952.014,-318217.1452,374149.5027,834385.3043,-513507.5107,1094154.6947,-425555.7141,760169.3996,269108.3782,86938.5477,-219877.0736,220203.3368,633871.1331,523837.8306,-54623.452,404410.653,-1034666.4671,-325793.611,-1183177.1657,532383.1454,552601.3568,-68072.0278,-659594.4057,-262812.8377,-393792.0369,429094.5728,950317.2349,711425.6239,93035.6485,458441.4132,421242.3159,865044.1579,196089.9705,-225919.2958,453994.9289,-175988.196,521922.3518,148734.5489,679787.6943,-438669.752,-54953.7824,-638681.6137,280872.4656,-1198551.1911,-385137.1055,-490288.6931,127675.2803,437710.4495,70520.4818,-414645.9473,-436475.1682,-571884.9627,-20071.5338,157876.9781,1054702.8139,625365.0373,710721.4309,83335.3281,394522.7205,900266.3782,160067.5252,794953.6917,824652.885,-1160185.7467,-289439.8259,551641.4701,889043.8853,-362463.037,645067.2805,497523.047,884314.381,188721.4144,121806.5318,-737693.004,-401491.4439,-741792.0841]"
<left><left><right>,"[3131.8875,209.9326,7950.0234,475.4663,9226.3599,228.0618,687.9731,1830.124,381.4219,4632.4065,546.7397,283.8291,594.1299,1536.999,370.7048,2338.9265,980.0779,705.4773,333.9446]"
<left><left><shift>,"[1520.6538,737.6174,1493.7083,1670.0381,821.8464,2008.9688,7695.9536,951.9741,819.6443,2557.9072,969.2861]"
<left><left><space>,"[8655.1926,754.6201,805.291,4238.2651]"
<left><left><up>,"[925.2622,4548.6621]"
<left><left>b,[582.6863]
<left><left>d,[984.1599]
<left><left>e,"[595.6726,477.3774,572.5039,619.4224]"
<left><left>f,[1575.0845]
<left><left>g,"[587.6553,542.1838]"
<left><left>h,[435.9797]
<left><left>m,[620.0815]
<left><left>n,[7465.2439]
<left><left>o,[442.9353]
<left><left>p,[581.5366]
<left><left>r,"[2498.5935,643.2842,734.634]"
<left><left>s,"[508.5256,526.5522,416.1599]"
<left><left>t,[615.1899]
<left><left>u,"[987.7627,1090.6492,1878.5261]"
<left><left>v,[480.2324]
<left><left>z,[517.1943]
<left><right><backspace>,"[786.6025,1170.2439,683.2559]"
<left><right><end>,[1673.5911]
<left><right><left>,"[4043.3281,84445.6211,3784.9668,4518.8276]"
<left><right><right>,"[1428.8091,17061.301,4280.0029,3556.9832,799.0718,2245.1243,4357.3196,1502.312,21287.2529,706.0312,1636.8652,2081.8208,492.8599,4187.2664,403.8098,27285.1084,865.5173,6520.905,12748.2756,1068.5896,16390.0042,5744.3423,688.0645,643.6401,1786.1177,39788.4412,5847.998,610.0312,656.1621,-549714.2649]"
<left><right><space>,"[957.9907,1816.3477]"
"<left><shift>""","[925.2039,644.6687]"
<left><shift>(,"[2135.1516,1464.231,1314.8599]"
<left><shift>/,"[641.678,565.9189]"
<left><shift><enter>,[938.5415]
<left><shift>c,[1689.7036]
<left><shift>d,"[143389.6213,5761.7244]"
<left><shift>h,[831.4304]
<left><shift>i,[2181.0264]
<left><shift>p,"[566.9065,602.5095]"
<left><shift>w,[1492.2563]
<left><shift>z,[768.7671]
<left><space><ctrl_l>,[1720.0605]
<left><space><space>,"[318.2874,4223.9102,907.5813,14363.502,7106.7576]"
<left><space>b,"[547.4929,632.2036]"
<left><space>d,[2201.1533]
<left><space>s,[31026.4597]
<left><space>z,[432.877]
<left><up><end>,[4923.2825]
<left><up><left>,[892.0435]
<left>al,[2209.5286]
<left>au,"[351.0461,231.6123]"
<left>be,[394.4634]
<left>de,[657.7185]
<left>e<backspace>,[843.2278]
<left>e<end>,"[688.4419,673.8909]"
<left>el,[503.2734]
<left>ep,[676.1118]
<left>ex,[659.6709]
<left>f<right>,[376.1829]
<left>fi,[1364.2256]
<left>ge,"[315.0493,434.8508]"
<left>he,[391.9185]
<left>kr,[685.6472]
<left>m<down>,[2446.8181]
<left>no,[7532.9741]
<left>od,[311.9387]
<left>ok,[315.0898]
<left>pr,[530.2014]
<left>r<backspace>,[1319.3667]
<left>re,[2321.6836]
<left>rl,[561.5391]
<left>s<end>,"[723.7307,951.116]"
<left>s<left>,"[46.1482,34.2512,33.9495,34.7273,34.8179,34.3245,35.3215,34.4988,34.2229,34.332,148.5908,33.8962,32.7156,33.6724,34.335,34.5247,33.1528,34.6038,34.7153,34.1982,219.5576,34.3018,34.5894,220.3015,34.1499,34.8799,33.5852,34.0073,34.0298,34.1621,33.7261,35.7732,33.9341,517.678,525.9011,34.6204,35.1372,34.3906,555.4595,33.4541,34.7671,34.0483,35.1934,34.6638,34.615,35.9807,35.0159,34.5671,34.167,33.5107,34.0835,35.0242,33.9407,34.5435,34.9851,34.4771,34.2839,33.7913,34.1985,34.3564,34.3674,32.8264,34.9832,34.9417,34.27,33.7673,34.3672,34.7285,34.262,21.7036,34.5688,34.0117,47.4651,34.6277,33.8325,33.761,22.6775,34.7288,517.9612,34.4431,239.3538,35.22,34.2998,34.2637,518.2678,88.2859,34.4604,32.4075,34.9658,33.657,32.9634,34.4739,34.5276,517.4133,35.8394,34.5215,34.2043,1.0186,33.6785,34.9082,34.8257,34.8013,34.3682,33.8232,33.8159,34.8918,34.2056,35.0676,34.3867,34.3235,35.1047,518.511,34.2446,33.0835,33.7122,34.6516,33.7976,33.9192,34.9302,34.2532,34.6436,34.5293,34.4009,34.0229,33.823,34.0078,517.8232,34.2522,34.0093,1062.9138,34.4446,34.2864,34.114,33.7734,34.1665,34.5981,35.4675,33.4714,12.9207,34.4907,33.8169,34.1738,33.9246,33.7063,35.2998,33.9333,34.1233,35.1243,33.7732,33.8174,518.478,33.7932,34.7231,35.1152,34.3088,33.9993,33.6472,33.7593,34.6101,34.6497,34.1807,32.2449,33.8218,34.397,34.2329,242.5454,33.7036,34.4192,35.1494,33.8889,34.2686,34.6621,34.0984,262.1067,34.1892,34.5845,33.311,34.2852,34.3333,34.4932,34.345,33.886,32.7109,34.1665,34.293,35.2795,157.637,33.4592,34.2517,34.4441,33.7617,33.3577,34.5054,34.0688,35.125,34.0847,34.2979,34.2947,34.4832,34.8574,34.1089,34.905,35.1467,32.7969,34.1799,34.6426,34.9014,34.1414,518.2854,34.9368,34.6558,34.2715,33.5088,34.1733,34.2639,211.6755,33.4175,34.5044,34.3916,34.3821,34.5186,34.1284,-612318.5012,457295.3964,-1009617.7427,364475.361,-142218.0818]"
<left>sc,[41167.0176]
<left>so,[359.5688]
<left>st,[862.155]
<left>th,[424.9966]
<left>um,[1253.0112]
<left>un,"[10339.7166,1591.1213,412.5002]"
<left>ur,[1261.5327]
<left>vo,[346.6765]
<left>z-,[831.2954]
<left>zu,[417.3176]
<m<97>,"[8.7324,117.8171,126.196]"
<media_next><ctrl_l><ctrl_l>,[5559.4033]
