key,durations
g<ctrl>z,[1343.7957]
g<enter><down>,[6855.1763]
g<enter><enter>,"[536.6086,1079.7385]"
g<enter><shift>,[7848.5369]
g<enter>b,[6416.1724]
g<space>2,[2304.0266]
g<space><65041>,"[513.1501,416.1963,535.5684,744.7646,2688.5085,407.8589,760.3726,695.311,2216.0879,671.949,612022.347]"
g<space><alt>,"[375.8706,1544.6892]"
g<space><ctrl>,"[336.4922,456.5378]"
g<space><shift>,"[2584.2151,377.2192,304.8716,880.0369,431.8958,839.2996]"
g<space><space>,[783.5959]
g<space>a,"[479.8381,424.9644,351.9136,336.9663,400.3225,2160.3782,1319.8132,423.2041,1143.8921]"
g<space>b,"[360.0486,368.3323,328.3213]"
g<space>c,[319.6255]
g<space>d,"[536.7378,312.6631,2064.0557,287.7859,479.791]"
g<space>e,"[376.4258,1624.7085]"
g<space>f,"[391.5427,1360.2131,504.1055]"
g<space>g,[400.3816]
g<space>h,"[703.9976,367.5015]"
g<space>i,"[296.2278,2776.2751,310.6619,304.2837]"
g<space>l,[248.3]
g<space>m,"[480.1934,464.1521,344.447,1712.5005]"
g<space>o,"[463.5461,287.7048,273.3037,839.5732,335.7871,327.6042,344.3721,279.9294]"
g<space>p,"[375.4836,440.5439,743.9917,1263.8418,784.1492]"
g<space>s,"[5664.5469,247.8401,303.9229,471.9246,328.0596]"
g<space>t,"[343.8723,360.4329,624.5254,263.5239,272.502,247.7256,671.9966,288.2126,839.7742,239.6147,415.2969,327.9648,535.363,279.9675,304.6455,287.793,296.6418,792.4424,368.2827,295.8369,295.9775,320.3721,255.9243]"
g<space>u,"[575.9509,360.2634]"
g<space>w,"[359.8381,392.2173,431.9998]"
ga<65041>,[408.0427]
gai,[335.9399]
gan,[279.324]
gar,[286.9685]
gat,[575.708]
gav,[392.9136]
gaz,[415.9746]
gb<space>,[408.3069]
"ge,","[544.2368,887.7397]"
ge.,"[472.0808,447.4534]"
ge<65027>,[312.2656]
ge<65041>,"[528.6685,376.3303]"
ge<enter>,"[288.2769,1295.9404,384.0869]"
ge<space>,"[255.7,224.0806,280.3364,239.7903,272.1724,255.2288,208.2439,216.6289,600.1179,247.6582,231.9041]"
geb,[352.2551]
ged,"[247.9082,966.988]"
gef,[280.4644]
geh,"[464.115,791.9902]"
gel,"[423.5559,399.9507,312.7129]"
gem,[416.0171]
gen,"[576.2476,472.7607,1775.8044,296.1257,264.4512,303.8879,216.2703,240.0215,272.3862,280.7476,288.2012,223.8904,319.9829,467985.6235,709044.5263]"
ger,"[279.4053,264.4951,247.5227,351.5239,303.9158,247.2805,5005.7127]"
ges,"[312.6079,263.9612,231.4138,304.3398,704.613]"
get,"[279.9683,200.0161,424.6611,296.04]"
geu,[471.9756]
gge,"[328.4722,296.001]"
gh<space>,"[256.1694,303.9033,223.6174,2536.6084]"
ghe,"[215.3057,320.0161,183.9441]"
ghl,"[328.366,432.1382,344.6814]"
ght,"[279.4795,207.8071,248.1077,287.4509,247.8752,264.115]"
gic,"[286.7598,408.071,271.3735,272.1313]"
gig,[424.1167]
gin,"[319.9624,542.9207,623.3848,800.3772,319.6831,319.9866,472.6907,256.5615,560.5938,312.6802,224.0862,215.967]"
gis,"[312.1802,247.8313,270.6853,304.9419]"
giv,"[263.4458,392.0117,520.3513]"
gkt,[224.7607]
gl<65041>,[576.2759]
gle,[271.8162]
gli,"[376.5833,592.6506,480.1829,335.4392,359.6804,384.564]"
glo,[183.147]
gly,[400.0276]
gm<space>,"[448.0371,399.9875]"
gn<65041>,[536.2415]
gn<space>,"[288.49,183.509,208.4978]"
gne,"[319.8997,399.7668,384.0735,255.9705]"
gni,[320.7627]
gno,[408.0515]
go<space>,[240.0161]
goa,"[351.9744,360.2429,376.5483,416.9199]"
goi,[343.2195]
goo,"[264.0688,271.5964]"
gor,"[295.4199,327.6792,272.0698,367.9685,327.5916,375.999,448.0188]"
got,"[303.9385,391.7312]"
gpt,"[487.2983,400.0591,384.1191]"
gr<65041>,[368.0813]
gra,"[240.5498,360.1826,224.3408,368.562,303.6045,224.0488]"
gre,"[288.1047,193.2546,287.5283]"
gro,"[279.6733,232.0654,343.9968,352.7239,255.6033,552.1279,168.5159,232.011]"
grü,"[519.896,352.7112]"
"gs,",[279.8594]
gs.,"[312.0342,583.9478]"
gs<65041>,[416.6616]
gs<ctrl>,[1039.7498]
gs<space>,"[303.9436,479.8545,359.5806,671.6736,279.2073]"
gsv,[520.5752]
gt<enter>,"[431.5652,511.8828]"
gt<space>,[527.9395]
gte,"[351.4204,400.5188,319.917]"
gua,"[520.4961,295.5542,440.2209,344.2397]"
gue,"[327.9253,287.5757]"
gvn,[1112.0698]
gy<65027>,[520.8784]
"h,,","[503.2092,415.3149,351.9795,487.9731,408.0149]"
"h,<65041>",[679.6736]
"h,<ctrl>","[608.1289,6551.6792,584.1382]"
"h,<shift>",[743.106]
"h,<space>","[719.8369,1608.1887,672.5181,496.6641]"
"h,c","[527.335,551.7178]"
"h,e",[608.0645]
"h,u","[920.1912,1928.1992]"
h..,"[1935.9282,1175.3503,807.3113,1064.1897,951.3496,975.1785,559.3789,855.655,2481.0576]"
h.<65041>,"[27183.7107,1488.3262]"
h.<ctrl>,"[711.5515,4383.9919,665.0081,2463.6785,1303.2803,4456.0032,1296.8367,1496.1548,935.5681]"
h.<shift>,"[1560.8418,1224.8262,672.7747]"
h.<shift_r>,"[1256.655,567.2949]"
h.<space>,"[656.1975,767.5183,607.6575,983.6777,791.8286]"
h.a,[7647.781]
h.o,[1648.0398]
h.u,[1136.178]
h1<65027>,"[1128.2544,906.1321,871.8516]"
h1<space>,[1791.8743]
"h2,",[2312.1245]
h2.,"[1112.1133,2048.0061]"
h2<65027>,[920.4102]
h<65027><ctrl>,[1992.1025]
h<65027>m,[448.2834]
h<65027>n,[488.1301]
h<65027>r,[855.1514]
h<65027>t,"[424.7683,471.9075,287.6545,295.9956,303.9192,327.7512]"
h<65027>w,[639.0706]
h<65027>x,"[312.0625,495.7822,583.9114,368.0342]"
h<65041>.,"[807.7603,431.5422,375.5027,447.6794,464.106,400.145,423.3401,240.0308,375.6619,208.2974,448.0398,494.9609]"
h<65041><65041>,[25239.5769]
h<65041><ctrl>,"[592.032,2680.6782,551.49,647.7903,8911.7222,544.0686,360.6846]"
h<65041><shift_r>,[903.6335]
h<65041>e,[936.6135]
h<65041>i,[1295.7507]
h<65041>o,"[303.49,720.2263]"
h<65041>u,[536.1907]
h<alt><ctrl>,"[110128.9431,4175.6262]"
h<alt><tab>,[1415.8665]
h<ctrl>.,[623.7737]
h<ctrl><65027>,[3860349.3826]
h<ctrl><65041>,[679.7947]
h<ctrl><ctrl>,"[31998.9233,118157.332]"
h<ctrl><shift_r>,[455.5715]
h<ctrl>a,[1135.6353]
h<ctrl>c,"[415.9644,488.2314,432.1016,472.0459,432.3745,447.5425,488.5801,399.7585,440.2209,464.3052,46154.0271,560.0012,399.7195,375.3721,471.5059,455.9368,1071.6482,432.0742,424.019,415.3142]"
h<ctrl>h,[663.2578]
h<ctrl>i,"[376.1147,264.2002,279.1909,352.217,263.8911,273.179,504.4468,247.9543,279.9292,272.175,280.2102,240.0054,312.5283,344.1228,272.6331,480.3928,295.9075,296.311,264.4502,319.5532,271.9241,439.582,744.0044,376.6704,248.7183,392.0447,336.8491,679.9187,288.0974,327.1692,287.8125,272.5076,295.8218,256.136,247.4861,367.8354,359.4019,279.8853,311.697,295.9756,287.5461,304.0146,271.8833,367.9453,248.0911,279.1855,415.3232,335.4241,279.9026,248.6138,303.561,384.1218,496.1108,360.1245,528.553,271.6926]"
h<ctrl>s,[5455.8208]
h<ctrl>t,[1343.9534]
h<ctrl>u,[720.092]
h<ctrl>v,"[399.9792,455.1763,448.1262,327.9768,424.1953,727.6536,439.5281]"
h<ctrl>w,[615.948]
h<ctrl>x,"[512.134,687.9492,631.9575,1151.8608,560.427,503.7253,568.0859,1119.978,560.2415]"
h<ctrl>z,"[15111.5374,1488.124,1599.9834]"
h<enter><enter>,[3480.0222]
h<right><65041>,[53895.2537]
h<shift><shift>,[1000.6509]
h<shift>l,[536.5415]
h<shift>o,[615.8047]
h<shift>p,[431.9788]
h<shift>t,"[679.803,544.7258]"
h<shift_r><ctrl>,"[520.1479,416.1562,552.1445,560.0027,359.9326]"
h<shift_r>a,"[439.9749,664.1631,1055.3337]"
h<shift_r>e,"[1231.6785,375.7185,544.1523,376.1355,367.9475,447.9263,416.3457,296.2288,423.4346,423.6912]"
h<shift_r>y,"[2624.4551,3311.9753,1143.6001,343.7688,1081.1917,679.9888,1168.0317]"
h<shift_r>ü,[359.7776]
h<space><65041>,"[345.2026,561.0288,439.5322,783.553,248.2178,511.9099,640.0461,1344.5122,527.7261,1439.9993,8167.5105]"
h<space><alt>,"[544.3826,432.1667]"
h<space><ctrl>,"[3760.573,416.5105,832.3628,2521.2075]"
h<space><shift>,"[424.3435,440.0796,480.218,728.4385]"
h<space>a,"[416.5176,520.6121,399.8713,447.865,1288.0085,344.0708,768.1035,408.6018,504.2402,383.6025,1072.3342,173710.7604]"
h<space>b,"[312.2048,4348.9807]"
h<space>c,"[1200.1917,440.0811]"
h<space>d,"[216.3105,1087.8171,280.4395]"
h<space>e,[448.7681]
h<space>h,"[1167.7917,280.365,559.9536,839.3691]"
h<space>i,"[264.6958,296.6577,807.9517,535.8994,432.7463,352.6414]"
h<space>k,[1016.0496]
h<space>l,"[648.1555,535.7925]"
h<space>m,"[247.5535,303.1418,272.6248]"
h<space>n,"[4960.0991,367.9351]"
h<space>o,"[424.0264,752.7942]"
h<space>p,[383.813]
h<space>r,"[335.8521,567.9304,424.895,903.5256,727.7915,399.6562]"
h<space>s,"[431.2283,687.3062]"
h<space>t,"[1495.6902,327.8291,320.0837,351.8286,1504.7544,2007.4546,303.9165,319.7583,471.4666,327.4695,200.2979]"
h<space>v,[432.3003]
h<space>w,"[1551.7302,488.3865,8391.7053]"
ha<65041>,"[575.7876,415.8525,800.1609,388.6907]"
ha<space>,"[224.0122,312.5129]"
had,"[407.4561,319.5127,231.7249,223.1633,368.5881,288.0022,288.0168]"
hae,"[63.6755,159.5759]"
haf,[320.2815]
hai,[127.9961]
hal,"[304.9622,328.7969,224.3887,191.1777,152.1042,335.9636,886.9299,22647.6707]"
han,"[272.5386,183.8984,200.0703,208.0176,407.5571,319.7896,224.5657,191.5374,232.4658,383.9932,312.0166,264.0845,263.6482,207.2034,223.7139,176.1165,247.7654,496682.2286]"
har,"[343.9492,240.4153,279.884]"
has,"[247.8562,288.0115,231.9971]"
hat,"[208.3928,200.0969,176.4436,240.6213,248.1565,239.3574,167.8801,184.0417,199.7451,456.0984,207.9377,192.4285,272.5908,152.1978,192.647,223.5393,248.1587,184.1816,311.5452,231.6191,167.9504,223.9834,215.9041,256.053,208.0244,207.6731,176.1064,399.7812,423.6909,159.8792,223.6492,352.3384,167.8108,215.9319,279.292,145.1602,175.4028,151.613,616.3823,192.0942,191.7437,175.2334,255.9158,168.0793,191.8945,160.4402,136.6252,176.1863,176.313,183.823,166.2993,216.6448,223.8896,319.4192,223.0508,200.4216,232.1362,184.061,160.7017,192.6204,152.0217,167.9561,231.9495,168.6702,480.0713,191.8372,192.4729,183.3704,294772.4292,-744013.8476]"
hau,"[432.2881,391.9744,423.1216,368.1685]"
hav,"[215.9905,318.6704,189.0273,1015.8789,376.072,319.8779,206.7812,255.5742,432.6553,352.0791,239.8313]"
hbu,[2160.1733]
hc<65041>,[383.2627]
hck,[488.1277]
hco,[1663.7305]
he<65041>,"[399.5024,336.4666,608.6731,416.2546,447.5757,304.4858,608.5217,720.4158,728.115,512.8999,456.1609,440.7295]"
he<ctrl>,"[455.6531,895.8752]"
he<shift_r>,[2568.9329]
he<space>,"[239.5112,271.7288,289.3486,217.0657,215.9783,248.282,207.8555,263.8545,200.5178,207.9492,224.3079,224.157,216.9529,255.925,312.1338,191.9619,216.239,216.0898,231.9329,225.2183,199.6599,167.4736,207.6155,231.9626,231.2842,248.6179,232.0205,239.845,191.853,216.1411,200.0654,199.6775,192.5762,168.2212,281.1682,275.2688,199.8269,321.1621,223.9609,271.9104,288.3601,200.1165,200.0806,223.6191,208.7695,336.001,216.4561,255.8093,183.8018,168.3323,224.5928,191.9773,191.8274,224.4929,200.5408,200.127,231.5913,255.0674,216.3428,191.6104,255.6541,168.0813,272.1885,223.8752,191.8132,215.98,552.3301,231.6616,199.4307,207.7808,231.9629,239.707,319.929,240.6694,272.0005,191.8057,200.1685,232.8135,352.782,304.1558,192.9773,192.252,191.845,203.0918,231.8499,191.96,264.0132,224.1013,224.1072,480.5535,159.9846,231.2222,215.6353,272.6709,224.4866,223.5674,263.9807,288.0286,280.1396,232.0635,344.113,215.5713,264.8171,183.9448,343.3108,255.6165,280.5742,223.8062,200.1257,229.2444,208.0708,239.1909,230.5745,296.1379,151.8657,173.9077,160.1924,239.259,247.5088,232.4556,191.3904,247.8789,232.886,208.0095,208.353,208.4595,232.2341,247.2664,199.8623,184.7119,231.845,158.959,247.4648,167.8909,208.2546,223.8027,199.1987,176.2429,431.9272,216.1052,207.8794,199.8774,160.4954,167.8086,207.9751,319.802,200.0312,215.946,256.1787,183.9744,223.9106,223.8394,192.23,184.2786,207.925,-343408.6578,-279368.8972,-69267.7445,-547629.5697,-88538.8567,466989.132,343907.6429,167039.4812,549468.5495,-143942.7762,110628.1161,630308.5569]"
hea,"[367.4299,296.5908,367.8286,407.3616]"
hec,"[304.5447,279.7354,439.9966,336.6533,399.6658,608.3384,416.1323,279.731,520.0701]"
hed,"[232.1956,295.8394,239.7678,313.0691]"
hee,"[799.959,775.5,592.0134,784.1807,944.2834,1204.7881,343.0405,907.7227,1896.3821,584.3723,964.228,777.3442,1349.0002]"
heg,[456.1597]
heh,"[160.052,159.9697]"
hei,"[336.0803,296.6355,272.0703,247.9451,280.2539]"
hel,"[480.1448,392.0671]"
hem,"[216.0383,207.6763,240.0105,224.0625,263.9363,224.0649,216.0771,464.1208]"
hen,"[223.8123,199.3318,288.2468,263.842,200.2217,320.5027,272.5935,303.9441,224.1882,255.677,279.3855,199.9951,191.636,264.1787,279.4846,-761498.6475]"
heo,"[880.2063,993.2031,487.8252]"
her,"[151.9443,271.5811,264.0903,182.7439,232.4941,215.6887,304.0361,280.1108,184.0906,208.6792,255.9675,464.0876,200.0652,183.9451,200.1184,199.5659,360.0337,232.0293,247.7563,159.772,191.5911,183.8088,304.4104,167.8069,425.3452,303.4033,191.5281,248.5244,248.53,319.9106,192.1482,200.2195,151.8328,264.073,216.438,272.124,223.991,151.9871,247.8247,400.1091,239.95,240.9131,208.1482,184.3669,-712549.6396]"
hes,"[516.1292,247.8198,231.9033,223.7454,248.1382,175.8337,271.5144,223.8269,199.8093,376.4453,265.0269]"
het,"[359.9978,376.4751]"
heu,[824.1689]
hey,"[288.1775,407.2649,296.7314,303.8689,336.1313,431.7947,416.1086,311.7441,527.9114,271.5974]"
hh<alt>,[1950.7642]
hh<ctrl>,[46471.1479]
"hi,","[568.1707,464.0798,520.4136,432.1204,407.626]"
hi<65041>,"[377.0366,399.4141,456.0759]"
hi<ctrl>,"[1096.5469,617.1055]"
hi<space>,[512.3435]
hic,"[639.3582,216.0151,272.4612,255.593,344.1196,240.4905,280.1448,254.9541]"
hie,[624.5764]
hif,[344.5225]
hig,"[248.2593,256.4131,440.0737,311.9392,264.5574,288.6501]"
hii,[703.8054]
hil,"[240.1794,192.0122,343.8682,288.7437,256.2795,271.9084,215.7859]"
hin,"[200.0439,191.9082,175.5378,349.1179,192.0962,168.0569,127.0723,296.0361,152.386,135.8828,216.199,295.9512,143.7761,176.1702,184.1472,231.9207,184.1636]"
hir,"[312.0295,336.6929]"
his,"[224.7122,167.5237,248.0039,167.5837,208.4648,127.0798,192.4014,183.9841,207.96,224.1438,152.5222,135.7085,184.1262,200.1157,184.2114,183.8472,256.2546,135.7581,167.8643,128.2341,175.8306,159.9397,191.4365,136.5891,184.1238,168.5242,239.946,184.335,183.7781,183.094,136.9788,167.4595,168.7354,175.8938,464.6279,151.0315,135.5625,159.8838,150.8406,160.0439,191.8005,168.0051,161.3708,240.1714,200.9475,103.9067,128.7693,215.5576,200.2017,144.0039,1032.0642,111.1104,200.5586,159.7488,128.5095]"
hit,[152.2649]
hiv,[343.978]
hke,"[1744.7058,600.4106]"
hkk,[1064.541]
hl.,[390.8252]
hl<space>,"[376.0264,327.5298]"
hli,[392.7268]
hly,"[495.2949,504.4316]"
hm<space>,[896.4497]
hmm,[488.1252]
hmu,[480.2979]
hnu,[328.137]
ho<65041>,[448.1797]
ho<ctrl>,[655.8818]
ho<space>,"[304.6479,200.0042]"
hoc,"[351.9004,495.7837,272.0056]"
hod,"[488.3738,479.9226,408.4521,271.9922,400.2866,480.0408,352.0676,261.8572,311.7742,263.8484,352.1809,279.7322,591.8694,264.6462,383.7832,279.4023]"
hoh,[455.4897]
hol,"[223.7563,320.2915,295.748,448.728,279.6726,207.3086]"
hon,[415.9009]
hoo,"[1623.999,776.7385,1419.6697,1213.3242,400.6323,1429.1694,887.5042,520.4736]"
hor,"[224.0159,223.9507,231.4854,216.4185]"
hos,"[384.147,400.3411,415.5559,247.4939,296.3496,319.9651]"
hou,"[280.5095,216.0498,240.8145,192.8699,208.4382,1040.3286,239.821,208.2515,223.7273,271.5315,360.1145,279.9458,296.0151,175.1003,304.5308,351.7439,231.5415]"
how,"[1057.2544,216.4429,143.2197,223.4412,263.6101,312.3015,216.2336,343.3254,127.9207,472.0779,256.2546,183.2937,352.2046,168.0691,175.1306,224.2412,464.8118,336.0417,248.1897]"
hra,[367.8799]
hre,"[504.0229,391.3931,431.062,304.0486,367.9709,327.8953,319.9509,480.0027,367.9612,-352848.2524,208876.2959]"
hri,"[351.322,552.0349]"
hro,[536.6599]
hrt,[175.8188]
hru,[552.0469]
hs<65027>,[384.0637]
ht<65041>,"[392.8696,384.062]"
ht<space>,"[199.937,320.3826,224.2148,199.5947,239.8315,199.9272,566194.3556]"
hte,"[232.0271,232.3037]"
htl,"[335.6416,687.8691,295.4551]"
htm,[449.1675]
hu<enter>,[744.8403]
hu<space>,[3288.4106]
hua,[936.1216]
huh,[1207.8313]
hum,"[264.2502,280.3789,256.0247,269.4558,287.8149,375.616,360.1772,440.02]"
huo,[1183.8374]
hus,"[207.4951,195.5239,240.501]"
hut,[2767.2959]
hwo,[175.2871]
hy<space>,"[376.1084,352.6218,375.9666,272.061]"
hyp,"[575.6824,295.8445,576.2329]"
hän,"[1063.925,408.0967,568.1313]"
hüo,[1359.1973]
"i,,","[2679.2871,2032.5168,815.5676,544.4236,2295.106,609.053,671.3879]"
"i,.","[856.4417,1096.6951]"
"i,4",[1007.4282]
"i,<65027>",[775.8264]
"i,<65041>","[1391.8677,815.6423]"
"i,<ctrl>","[1000.1411,776.2634,1623.7703,696.0977]"
"i,<shift>",[960.9878]
"i,<shift_r>","[1143.8049,696.2139,665.4431,663.627]"
"i,<space>","[327.9131,1080.4285,407.4978,399.7439,575.8904,2335.2183,360.4724,639.5715,431.9497,303.8582,1151.7849,359.9587,327.718]"
"i,i","[831.7083,719.8794,920.325,898.8101,800.0291]"
"i,o",[1895.8618]
"i,s",[800.147]
"i.,","[599.8821,1440.1995,1064.0283,831.4041]"
i..,"[687.7866,792.8875,856.8052,1169.7991,728.6731,600.177,472.1035,1627.8416,967.1533,920.2295]"
i.1,[712.4519]
i.2,[2744.0149]
i.4,[991.449]
i.6,[1880.3303]
i.<65041>,"[1392.5305,1400.3303]"
i.<alt>,[1087.4724]
i.<ctrl>,"[2904.3096,1823.9602,696.6497,728.7041,1792.4456,871.6782,1688.95]"
i.<shift>,[416.3972]
i.<shift_r>,"[944.7004,808.5542]"
i.<space>,"[5327.5042,1079.99,1240.2366]"
i.f,[759.9602]
i.i,[688.2603]
i.o,[1360.6687]
i.p,[992.3025]
i.t,[856.1191]
i.ü,"[688.1243,711.8376,2208.1543,968.0493,1255.8682,728.1995,879.8391,689.0105,447.8743,848.7913,1040.1033,800.573]"
i40,[1488.0076]
i<65027>.,"[296.4875,783.4429,807.9648,448.2085,504.1479]"
i<65027><65027>,[871.4326]
i<65027><65041>,[1055.9521]
i<65027>c,[3056.344]
i<65027>m,"[263.4236,207.1743,367.822,248.5208,280.0247,583.9663,375.9001,783.5791,580.9863,407.7705]"
i<65027>n,"[463.8057,271.7366]"
i<65027>s,[271.7075]
i<65027>t,"[352.0701,328.1301,240.0125,384.3809,288.1458,272.0618,831.7593]"
i<65027>w,[5632.5403]
i<65027>ö,[520.7136]
i<65041>.,"[567.7795,512.2651,320.3269,503.4255,344.3542,448.1641,2079.2336,8671.6753,647.0327,1575.9338,479.4644,1927.7998,416.7537,399.8591,463.5239,464.6052,472.1343,792.0125,431.4507,383.6055,759.8638,705.157,391.0146,927.5522,1271.8057,423.7236,328.5723]"
i<65041><65041>,"[768.2598,872.2781,4769.377]"
i<65041><ctrl>,"[2663.7549,968.2769,2576.0205,1136.1465,5023.8259,383.9331,2160.3152,272.0034,8039.4314,368.7737,3807.9792,503.9453,312.4824,671.4226,487.9414,2288.7615,2319.8787,367.8838,1375.4551,3264.0786,440.0398,2103.9314,368.2178,2199.9824,1487.0581,13191.7041,1704.0188,368.2964,591.574,327.2114,480.5139,688.0708,1583.8933,5161.2102,1296.043,343.3884,1375.9795]"
i<65041><shift_r>,"[13679.0554,1016.1975,24982.6775,30201.6301,5480.1523,4653.4695,16767.9998]"
i<65041><space>,[1872.0811]
i<65041>a,"[855.4336,2551.9143,848.7063,800.1365,320.0581,2455.8562,592.8032,448.0938,2863.9707,631.9844,551.8728,839.5198,18279.3252]"
i<65041>e,"[15775.9604,13664.0593,5967.8245,5408.1785,343.4294,336.6533,4288.7607,271.865,271.8755,328.45,471.9619,503.6428,607.4963,296.3628,352.0483,615.9326,568.0115,504.3604,5279.8538,4137.1182,656.1897,83254.4238,488.4658,605.6746,504.1628,311.979,1023.3081,352.2446,1823.9341,336.4871,4808.665]"
i<65041>i,"[327.9773,2520.1438,424.7461,630.8528,1439.6841,288.6797,800.3215,327.5969,255.8032,431.8337,34194.1873,663.7085,327.9058,343.3674,336.5737,296.0747,384.7739,375.186,343.4651,279.8823,239.5811,288.7241,344.8691,3119.8311]"
i<65041>o,"[2072.0354,4560.5867]"
i<65041>u,"[608.3169,551.8125,935.7307,647.5063]"
i<65041>w,[1623.9736]
i<alt>3,[1743.9648]
i<alt><65041>,[12536.0769]
i<alt><ctrl>,"[38103.8584,1311.3477,655.7776,1567.4626,8784.7566,1383.7695,2615.4944,121145.5581,1840.0852,423.855]"
i<alt><tab>,"[447.7908,663.396,1815.4468]"
i<caps_lock>w,[623.8389]
"i<ctrl>,",[647.8745]
i<ctrl>.,"[592.1023,736.032,455.5403,391.7812,287.9814,576.041]"
i<ctrl><65041>,"[1543.7734,239.6567,1479.2139]"
i<ctrl><alt>,"[952.1904,799.759,16367.2327]"
i<ctrl><ctrl>,"[1216.0112,751.7,463.0234,1879.3689]"
i<ctrl><shift>,"[2095.9761,5512.2397]"
i<ctrl><shift_r>,"[800.009,503.4131,527.3411]"
i<ctrl>a,"[679.9299,383.6167,368.0344,407.99,715.6169,784.6289,576.0112,528.3025,479.8506,528.0623,703.7078,368.4448,551.6174,943.7886,471.4658,1127.9001,776.3862,696.4639,783.9646,304.0698,639.8826,878.9285,367.8452,982.9292,1063.3989]"
i<ctrl>c,"[400.0322,632.1182,528.2266,879.1323,728.1504,439.9346,1287.8748,903.8931,407.8821,432.2197,895.5957,712.1704,647.4187,352.114,751.9165]"
i<ctrl>i,"[1055.6975,743.5793,207.5261,447.9604,673.373,655.4771,639.9211,583.2231,319.5281,871.7114,367.6741,978.386,783.854,454.9463,351.7236,480.4626,351.3589,304.5388,1031.6289,231.9934,384.1191,1528.2705,232.4492,360.2744,960.1499,376.1165,687.8315,808.2869,472.322,896.1738,454.9912,368.571,744.0896,822.7842,520.073,1999.2251,375.8179,424.6418,312.3901,472.6382,455.8152,407.8823,647.8059,400.1936,408.1694,456.22,439.2244,472.0676,407.9714,456.1138,824.2786,415.7739,630.9966,382.887,335.8069,303.5967,840.0208,1032.3577,496.0696,697.3379,384.4229,-287177.6909]"
i<ctrl>l,[847.291]
i<ctrl>o,[255.9543]
i<ctrl>s,"[687.2288,1760.0422,495.989,4056.9631,1719.3987,607.5144]"
i<ctrl>v,"[527.938,640.0564,727.73,1022.8196,303.875,511.9387,920.2698,488.2751,1127.4646,1174.49]"
i<ctrl>x,"[399.9026,599.8416,840.0378,535.9116,655.7971]"
i<ctrl>z,"[2095.731,992.0408,5191.4568,1784.3826,1256.0518,1768.2234,1039.9199,495.8625,5959.8901,2503.9912,935.6003]"
i<down><down>,[2340.4424]
i<enter><ctrl>,"[15367.584,17343.4465]"
i<esc><65027>,[9977.1094]
i<f5><shift_r>,[40903.6199]
i<left><right>,[1608.3342]
i<shift><enter>,[671.6108]
i<shift>a,"[960.0579,616.0708,2720.574]"
i<shift>b,[592.0405]
i<shift>i,[887.9861]
i<shift>l,[648.5994]
i<shift>n,[703.9258]
i<shift>r,[1927.2261]
i<shift>s,[624.0208]
i<shift>t,"[9087.3726,384.0989]"
i<shift>w,[848.1487]
i<shift_r><65041>,[392.4094]
i<shift_r><ctrl>,"[663.6208,638.9077,944.7146,256.0049,591.8621,664.2891,1799.8752,984.0229,727.6477,312.3879,727.4971,2359.959,623.2966,400.0278,808.2761,231.5642,1120.2095,304.0369,287.8772,512.769,367.9321,1624.5684,935.3733,312.1157,911.6946,352.0525,1119.6204,248.04,1863.0747,449.0413,312.1958,512.021,552.197,600.0381,768.2341,376.2017]"
i<shift_r><shift_r>,"[1175.7061,1008.1926]"
i<shift_r>a,"[512.2617,554.3674,808.1726,928.7178,720.0583,712.0479,464.4773,360.1597]"
i<shift_r>e,"[688.0164,328.0872,960.1294,663.7419,343.8689,3912.2134,392.1619,815.8757]"
